0	dwarf_remains
1	toolkit
2	cannonball
3	nulodions_notes
4	ammo_mould
5	instruction_manual
6	cannon_base
7	cert_cannon_base
8	cannon_stand
9	cert_cannon_stand
10	cannon_barrels
11	cert_cannon_barrels
12	cannon_furnace
13	cert_cannon_furnace
14	railing
15	holy_table_napkin
16	magic_whistle
17	grail_bell
18	magic_gold_feather
19	holy_grail
20	white_cog
21	black_cog
22	blue_cog
23	red_cog
24	rat_poison
25	red_vine_worm
26	fishing_trophy
27	fishing_pass
28	insect_repellent
29	cert_insect_repellent
30	bucket_of_wax
31	cert_bucket_of_wax
32	lit_black_candle
33	lit_candle
34	dummy_lit_black_candle
35	excalibur
36	candle
37	cert_candle
38	black_candle
39	bronze_arrowtips
40	iron_arrowtips
41	steel_arrowtips
42	mithril_arrowtips
43	adamant_arrowtips
44	rune_arrowtips
45	opal_bolt_tips
46	pearl_bolt_tips
47	barb_bolttips
48	longbow_u
49	cert_longbow_u
50	shortbow_u
51	cert_shortbow_u
52	arrow_shaft
53	headless_arrow
54	oak_shortbow_u
55	cert_oak_shortbow_u
56	oak_longbow_u
57	cert_oak_longbow_u
58	willow_longbow_u
59	cert_willow_longbow_u
60	willow_shortbow_u
61	cert_willow_shortbow_u
62	maple_longbow_u
63	cert_maple_longbow_u
64	maple_shortbow_u
65	cert_maple_shortbow_u
66	yew_longbow_u
67	cert_yew_longbow_u
68	yew_shortbow_u
69	cert_yew_shortbow_u
70	magic_longbow_u
71	cert_magic_longbow_u
72	magic_shortbow_u
73	cert_magic_shortbow_u
74	khazard_helmet
75	khazard_armour
76	khazard_cell_keys
77	khali_brew
78	ice_arrows
79	ice_arrows_4
80	ice_arrows_3
81	ice_arrows_2
82	ice_arrows_5
83	lever
84	staff_of_armadyl
85	shiny_key
86	pendant_of_lucien
87	armadyl_pendant
88	boots_of_lightness
89	boots_of_lightness
90	childs_blanket
91	guam_potion_unf
92	cert_guam_potion_unf
93	marrentill_potion_unf
94	cert_marrentill_potion_unf
95	tarromin_potion_unf
96	cert_tarromin_potion_unf
97	harralander_potion_unf
98	cert_harralander_potion_unf
99	ranarr_potion_unf
100	cert_ranarr_potion_unf
101	irit_potion_unf
102	cert_irit_potion_unf
103	avantoe_potion_unf
104	cert_avantoe_potion_unf
105	kwuarm_potion_unf
106	cert_kwuarm_potion_unf
107	cadantine_potion_unf
108	cert_cadantine_potion_unf
109	dwarf_weed_potion_unf
110	cert_dwarf_weed_potion_unf
111	torstol_potion_unf
112	cert_torstol_potion_unf
113	strength_potion_4
114	cert_strength_potion_4
115	strength_potion_3
116	cert_strength_potion_3
117	strength_potion_2
118	cert_strength_potion_2
119	strength_potion_1
120	cert_strength_potion_1
121	attack_potion_3
122	cert_attack_potion_3
123	attack_potion_2
124	cert_attack_potion_2
125	attack_potion_1
126	cert_attack_potion_1
127	restore_potion_3
128	cert_restore_potion_3
129	restore_potion_2
130	cert_restore_potion_2
131	restore_potion_1
132	cert_restore_potion_1
133	defence_potion_3
134	cert_defence_potion_3
135	defence_potion_2
136	cert_defence_potion_2
137	defence_potion_1
138	cert_defence_potion_1
139	prayer_potion_3
140	cert_prayer_potion_3
141	prayer_potion_2
142	cert_prayer_potion_2
143	prayer_potion_1
144	cert_prayer_potion_1
145	super_attack_3
146	cert_super_attack_3
147	super_attack_2
148	cert_super_attack_2
149	super_attack_1
150	cert_super_attack_1
151	fishing_potion_3
152	cert_fishing_potion_3
153	fishing_potion_2
154	cert_fishing_potion_2
155	fishing_potion_1
156	cert_fishing_potion_1
157	super_strength_3
158	cert_super_strength_3
159	super_strength_2
160	cert_super_strength_2
161	super_strength_1
162	cert_super_strength_1
163	super_defence_3
164	cert_super_defence_3
165	super_defence_2
166	cert_super_defence_2
167	super_defence_1
168	cert_super_defence_1
169	ranging_potion_3
170	cert_ranging_potion_3
171	ranging_potion_2
172	cert_ranging_potion_2
173	ranging_potion_1
174	cert_ranging_potion_1
175	antipoison_3
176	cert_antipoison_3
177	antipoison_2
178	cert_antipoison_2
179	antipoison_1
